"proj_id","risk_spectrum","spec_code"
"M0082_2563","","SSF"
"M0083_2561","","LTF"
"M0084_2553","","FIF"
"M0090_2546","",""
"M0094_2563","",""
"M0096_2560","","FED"
"M0097_2565","",""
"M0100_2562","RS4",""
"M0100_2563","","FED,SSF"
"M0104_2556","","SPF"
"M0105_2545","","RMF"
"M0105_2558","","FIF,SPF"
"M0107_2545","","RMF"
"M0107_2561","","FF"
"M0108_2545","","RMF"
"M0112_2553","","FIF"
"M0116_2557","","SPF"
"M0118_2555","","SPF"
"M0118_2562","RS4",""
"M0120_2558","","FIF,SPF"
"M0121_2556","","SPF"
"M0124_2552","","FED"
"M0125_2561","",""
"M0125_2563","","FED"
"M0126_2554","","SPF"
"M0126_2555","","SPF"
"M0126_2563","","IND,SSF"
"M0132_2558","","FED"
"M0133_2545","","RMF"
"M0133_2564","",""
"M0135_2565","",""
"M0136_2545","","RMF"
"M0136_2558","","FIF,SPF"
"M0138_2553","","FIF"
"M0143_2549","","LTF"
"M0143_2554","","SPF"
"M0143_2556","","FIF,SPF"
"M0143_2557","","SPF"
"M0144_2555","","SPF"
"M0148_2551","RS6","FED"
"M0150_2561","","FED,SE"
"M0151_2553","","FIF"
"M0160_2558","","FIF,SPF"
"M0161_2564","","FED"
"M0165_2554","","SPF"
"M0165_2555","","SPF"
"M0166_2556","","SPF"
"M0167_2559","",""
"M0168_2565","",""
"M0169_2553","","FIF"
"M0169_2557","","FIF,SPF"
"M0170_2549","","RMF"
"M0176_2564","",""
"M0177_2549","RS2","MM"
"M0177_2550","","LTF"
"M0178_2553","","FIF"
"M0178_2554","","SPF"
"M0178_2560","","FED"
"M0179_2562","RS4",""
"M0181_2551","","FIF,SPF"
"M0182_2551","","FIF,SPF"
"M0183_2551","","FIF,SPF"
"M0183_2565","",""
"M0184_2551","","FIF,SPF"
"M0184_2565","","FED"
"M0185_2551","","FIF,SPF"
"M0185_2555","","SPF"
"M0186_2551","","FIF,SPF"
"M0187_2551","","FIF,SPF"
"M0187_2556","","FIF,SPF"
"M0187_2558","","FIF,SPF"
"M0189_2551","","FIF,SPF"
"M0190_2551","","FIF,SPF"
"M0191_2551","","FIF,SPF"
"M0192_2551","","FIF,SPF"
"M0192_2554","","SPF"
"M0192_2557","","SPF"
"M0193_2551","","FIF,SPF"
"M0194_2551","","FIF,SPF"
"M0194_2564","","FF"
"M0195_2551","","FIF,SPF"
"M0196_2551","","FIF,SPF"
"M0197_2551","","FIF,SPF"
"M0199_2556","","FIF,SPF"
"M0201_2558","","FIF,SPF"
"M0205_2554","","SPF"
"M0206_2542","","SPF"
"M0211_2555","","FIF,SPF"
"M0212_2557","","FIF,SPF"
"M0215_2563","",""
"M0217_2555","","SPF"
"M0220_2551","","FIF,SPF"
"M0221_2552","","FED,FF,FIF"
"M0222_2564","",""
"M0225_2554","","SPF"
"M0225_2558","","FIF,SPF"
"M0226_2557","","SPF"
"M0228_2553","","FIF"
"M0230_2556","","FIF,SPF"
"M0231_2555","","SPF"
"M0235_2564","",""
"M0238_2560","","FED"
"M0240_2558","","FED"
"M0240_2559","","FED"
"M0245_2554","","SPF"
"M0245_2555","","SPF"
"M0250_2556","","FIF,SPF"
"M0250_2562","RS4",""
"M0255_2564","",""
"M0255_2566","","FED,RMF"
"M0256_2553","","FIF"
"M0256_2557","","FIF,SPF"
"M0256_2566","","FED,SSF"
"M0258_2546","","SPF"
"M0260_2554","","SPF"
"M0260_2566","","FED,RMF"
"M0262_2551","","FED,FF,FIF"
"M0264_2555","","SPF"
"M0264_2564","","FED"
"M0264_2566","","FED,SSF"
"M0267_2566","","FED,RMF"
"M0269_2566","","FED,SSF"
"M0270_2563","",""
"M0272_2554","","SPF"
"M0272_2556","","SPF"
"M0272_2564","","FED"
"M0276_2564","",""
"M0277_2557","","SPF"
"M0278_2556","","SPF"
"M0281_2558","","FIF,SPF"
"M0282_2555","","SPF"
"M0283_2560","","FED"
"M0283_2563","",""
"M0285_2550","RS6","FED"
"M0286_2563","",""
"M0288_2564","",""
"M0291_2549","","FED"
"M0293_2554","","SPF"
"M0295_2551","","FIF,SPF"
"M0296_2555","","SPF"
"M0298_2564","",""
"M0299_2556","","FIF,SPF"
"M0301_2554","","FED"
"M0301_2558","","FIF,SPF"
"M0305_2557","","SPF"
"M0305_2566","","FED"
"M0306_2554","","SPF"
"M0307_2556","","SPF"
"M0309_2556","","FED"
"M0309_2563","",""
"M0316_2557","","FED,SE"
"M0316_2558","","FIF,SPF"
"M0316_2561","RS4",""
"M0317_2555","","SPF"
"M0317_2556","","SPF"
"M0317_2559","","FED"
"M0320_2557","","FIF,SPF"
"M0322_2554","","SPF"
"M0323_2558","","FIF,SPF"
"M0324_2551","","FIF,SPF"
"M0325_2551","","FIF,SPF"
"M0325_2564","",""
"M0328_2556","","SPF"
"M0331_2561","","RMF"
"M0331_2564","",""
"M0332_2555","","SPF"
"M0333_2563","",""
"M0334_2556","","FIF,SPF"
"M0336_2564","",""
"M0337_2551","","FIF,SPF"
"M0338_2551","","FIF,SPF"
"M0338_2561","RS4",""
"M0339_2557","","SPF"
"M0340_2554","","SPF"
"M0342_2549","",""
"M0344_2563","",""
"M0347_2555","","FIF,SPF"
"M0350_2564","",""
"M0353_2556","","FIF,SPF"
"M0354_2554","","SPF"
"M0356_2554","","SPF"
"M0357_2549","","LTF"
"M0357_2554","","SPF"
"M0358_2558","","FIF,SPF"
"M0359_2553","","FIF"
"M0359_2564","",""
"M0360_2561","RS4",""
"M0361_2552","","FIF"
"M0361_2553","","FIF"
"M0361_2562","RS4",""
"M0362_2557","","FIF,SPF"
"M0363_2564","","FED,RMF"
"M0368_2556","","SPF"
"M0370_2564","","FED,SSF"
"M0372_2558","","FIF,SPF"
"M0372_2560","","SSF"
"M0373_2550","","FIF,SPF"
"M0373_2552","","FIF"
"M0373_2563","","FED"
"M0375_2553","","FIF"
"M0375_2555","","SPF"
"M0376_2564","","FED,RMF"
"M0377_2564","","FED"
"M0377_2565","","FED,RMF"
"M0379_2564","","FED,SSF"
"M0380_2558","","FIF,SPF"
"M0382_2555","","SPF"
"M0383_2564","","FED,RMF"
"M0384_2564","","FED,SSF"
"M0385_2550","","FIF,SPF"
"M0385_2552","","FIF"
"M0385_2554","","SPF"
"M0385_2561","RS4",""
"M0385_2564","","FED,RMF"
"M0386_2550","","FIF,SPF"
"M0386_2552","","FED,RMF"
"M0386_2557","","SPF"
"M0387_2564","","FED,SSF"
"M0389_2555","","FED"
"M0391_2556","","SPF"
"M0394_2558","","FIF,SPF"
"M0395_2565","","FED,RMF"
"M0397_2565","","FED,SSF"
"M0398_2554","","SPF"
"M0398_2565","","FED,SSF"
"M0400_2554","","FIF"
"M0401_2550","","MM"
"M0401_2556","","SPF"
"M0402_2565","","FED,RMF"
"M0403_2564","",""
"M0406_2560","","FED"
"M0407_2557","","SPF"
"M0411_2558","","FIF,SPF"
"M0411_2560","",""
"M0412_2555","","SPF"
"M0412_2562","RS4",""
"M0415_2556","","SPF"
"M0418_2560","","FED"
"M0419_2548","","IND,RMF"
"M0419_2558","","FIF,SPF"
"M0423_2564","",""
"M0423_2565","","FED,SSF"
"M0424_2552","","FIF"
"M0424_2560","RS4",""
"M0424_2565","","FED,RMF"
"M0425_2552","","FIF"
"M0425_2565","","FED,SSF"
"M0426_2552","","FIF"
"M0427_2550","","FED"
"M0427_2564","",""
"M0428_2552","","FIF"
"M0429_2550","","FIF"
"M0429_2564","",""
"M0431_2564","","FED"
"M0434_2556","","SPF"
"M0434_2557","","SPF"
"M0434_2564","","FED"
"M0435_2556","","SPF"
"M0438_2555","","SPF"
"M0438_2557","","SPF"
"M0440_2559","","FED"
"M0443_2560","RS4",""
"M0444_2563","",""
"M0446_2556","","SPF"
"M0450_2554","","SPF"
"M0451_2557","","SPF"
"M0452_2556","","SPF"
"M0455_2550","","FIF,SPF"
"M0456_2550","","FIF,SPF"
"M0458_2559","","SSF"
"M0459_2554","","SPF"
"M0460_2546","",""
"M0460_2550","","RMF"
"M0464_2564","",""
"M0465_2555","","SPF"
"M0467_2557","","SPF"
"M0468_2556","","SPF"
"M0471_2560","RS4",""
"M0472_2558","","FIF,SPF"
"M0473_2561","","FED,SE"
"M0474_2556","","SPF"
"M0475_2560","","LTF"
"M0476_2550","","SPF"
"M0477_2555","RS5",""
"M0478_2563","",""
"M0484_2553","","FIF"
"M0484_2557","","SPF"
"M0484_2559","","FED"
"M0486_2553","","FIF"
"M0487_2558","","FIF,SPF"
"M0487_2560","","FED,RMF"
"M0488_2554","","SPF"
"M0488_2560","","FED,RMF,SE"
"M0489_2560","","RMF"
"M0490_2560","","RMF"
"M0491_2555","","SPF"
"M0494_2556","","SPF"
"M0495_2563","","FED"
"M0497_2552","","FIF"
"M0499_2553","","FIF"
"M0499_2558","","FIF,SPF"
"M0499_2560","RS4",""
"M0506_2556","","SPF"
"M0506_2557","","SPF"
"M0507_2554","","SPF"
"M0508_2553","","FIF"
"M0508_2560","RS4",""
"M0510_2564","",""
"M0512_2562","",""
"M0515_2554","",""
"M0515_2555","","SPF"
"M0515_2557","","FED"
"M0516_2556","","SPF"
"M0517_2558","","FIF,SPF"
"M0517_2561","","RMF"
"M0517_2564","",""
"M0518_2561","",""
"M0519_2552","","FIF"
"M0523_2550","","FIF,SPF"
"M0524_2550","","FIF,SPF"
"M0524_2555","RS5",""
"M0526_2556","","SPF"
"M0529_2557","","SPF"
"M0530_2546","",""
"M0530_2550","","FIF"
"M0532_2550","","SSF"
"M0534_2550","","FIF,SPF"
"M0534_2555","","SPF"
"M0535_2559","","LTF"
"M0536_2550","","FIF,SPF"
"M0536_2558","","FIF,SPF"
"M0538_2563","",""
"M0538_2564","","FED"
"M0540_2556","","SPF"
"M0541_2556","","SPF"
"M0542_2551","","SPF"
"M0545_2560","RS4",""
"M0548_2554","","FIF,SPF"
"M0548_2555","","SPF"
"M0549_2552","","FIF"
"M0549_2557","","SPF"
"M0550_2555","","SPF"
"M0550_2559","","FED,RMF"
"M0553_2563","",""
"M0554_2552","","FIF"
"M0554_2566","","FED"
"M0555_2563","",""
"M0558_2556","","SPF"
"M0558_2564","","FED"
"M0560_2554","",""
"M0563_2554","","SPF"
"M0563_2558","","FIF,SPF"
"M0564_2554","","SPF"
"M0564_2560","RS4",""
"M0565_2557","","FIF,SPF"
"M0566_2559","","FED,RMF"
"M0566_2562","",""
"M0576_2555","","SPF"
"M0576_2563","RS4",""
"M0577_2559","","LTF"
"M0577_2563","","FED,RMF"
"M0578_2554","","SPF"
"M0578_2556","","SPF"
"M0579_2554","","SPF"
"M0580_2552","","FIF"
"M0580_2562","","FED"
"M0583_2551","","FIF,SPF"
"M0585_2553","","FIF"
"M0586_2550","","FIF,SPF"
"M0586_2558","","FIF,SPF"
"M0587_2555","","SPF"
"M0587_2556","","SPF"
"M0587_2563","","FED,SSF"
"M0588_2558","","FED"
"M0588_2563","",""
"M0589_2563","",""
"M0592_2550","","FIF,SPF"
"M0592_2556","","SPF"
"M0596_2550","","FIF,SPF"
"M0596_2557","","SPF"
"M0597_2558","","FIF,SPF"
"M0597_2562","",""
"M0599_2550","","FIF,SPF"
"M0604_2554","","SPF"
"M0606_2552","","FIF"
"M0607_2547","","LTF"
"M0609_2555","","SPF"
"M0610_2554","","SPF"
"M0611_2547","","LTF"
"M0617_2557","","SPF"
"M0617_2563","","FED"
"M0619_2553","","FIF"
"M0620_2558","","FED,RMF"
"M0621_2556","","SPF"
"M0621_2558","","FIF,SPF"
"M0621_2562","",""
"M0629_2558","","FIF,SPF"
"M0631_2551","","SPF"
"M0631_2552","","FIF"
"M0636_2551","","CPF"
"M0636_2556","","SPF"
"M0638_2546","","SPF"
"M0639_2553","","FIF"
"M0642_2557","","SPF"
"M0643_2562","",""
"M0646_2555","","SPF"
"M0649_2552","","FIF"
"M0649_2558","","FIF,SPF"
"M0649_2562","",""
"M0659_2555","","SPF"
"M0659_2557","","SPF"
"M0662_2553","","FIF"
"M0663_2554","","SPF"
"M0664_2554","","SPF"
"M0665_2546","",""
"M0671_2560","","FED"
"M0672_2555","","SPF"
"M0673_2556","","SPF"
"M0675_2553","","FIF"
"M0675_2554","","SPF"
"M0676_2557","","SPF"
"M0681_2562","","FED"
"M0682_2552","","FIF"
"M0682_2565","","FF"
"M0683_2552","","FIF,SPF"
"M0683_2565","","FF"
"M0684_2551","","SPF"
"M0684_2565","","FF"
"M0685_2558","","FIF,SPF"
"M0687_2558","","FIF,SPF"
"M0688_2554","","FIF"
"M0690_2554","","SPF"
"M0692_2553","","FIF"
"M0692_2555","","SPF"
"M0693_2556","","SPF"
"M0693_2559","","FED,SE"
"M0694_2558","","FIF,SPF"
"M0695_2555","","SPF"
"M0700_2557","","FIF,SPF"
"M0701_2556","","FIF,SPF"
"M0702_2557","","SPF"
"M0703_2551","","MM"
"M0705_2554","","SPF"
"M0708_2554","","SPF"
"M0709_2558","","FIF,SPF"
"M0712_2547","","IND,LTF"
"M0714_2555","","SPF"
"M0718_2546","","MM,SSF"
"M0721_2555","","SPF"
"M0723_2554","","SPF"
"M0723_2557","","SPF"
"M0726_2556","","SPF"
"M0729_2555","","FED"
"M0731_2554","","SPF"
"M0733_2558","","FIF,SPF"
"M0736_2553","","FIF"
"M0740_2556","","FIF,SPF"
"M0741_2554","","SPF"
"M0742_2558","","SPF"
"M0743_2553","","FIF"
"M0747_2553","","FED"
"M0747_2555","","SPF"
"M0749_2554","","SPF"
"M0749_2557","","SPF"
"M0755_2558","","FIF,SPF"
"M0759_2558","",""
"M0762_2547","","MM,RMF"
"M0762_2565","","FED"
"M0763_2553","","FIF"
"M0763_2554","","SPF"
"M0763_2556","","FIF,SPF"
"M0770_2546","",""
"M0771_2554","","FIF,SPF"
"M0772_2555","","SPF"
"M0773_2557","","SPF"
"M0773_2558","","FIF,SPF"
"M0778_2556","","FIF,SPF"
"M0780_2554","","SPF"
"M0793_2553","","SPF"
"M0793_2555","","SPF"
"M0796_2557","","SPF"
"M0797_2556","","SPF"
"M0798_2554","","SPF"
"M0806_2554","","FIF,SPF"
"M0809_2553","","SPF"
"M0809_2554","","SPF"
"M0812_2556","","SPF"
"M0814_2557","","FED"
"M0815_2556","","SPF"
"M0818_2555","","SPF"
"M0820_2566","","TESG"
"M0827_2554","","SPF"
"M0827_2557","","SPF"
"M0830_2555","","SPF"
"M0835_2553","","SPF"
"M0839_2556","","FIF,SPF"
"M0840_2554","","SPF"
"M0849_2554","","SPF"
"M0849_2555","","FIF,SPF"
"M0850_2557","","SPF"
"M0856_2554","","SPF"
"M0859_2556","","SPF"
"M0862_2555","RS4","FED"
"M0868_2554","","SPF"
"M0870_2555","","SPF"
"M0870_2557","","SPF"
"M0871_2555","","FIF,SPF"
"M0876_2554","","SPF"
"M0876_2556","","FIF,SPF"
"M0881_2555","","SPF"
"M0883_2553","","SPF"
"M0892_2556","","SPF"
"M0893_2553","","SPF"
"M0895_2554","","SPF"
"M0899_2554","","SPF"
"M0900_2555","","SPF"
"M0910_2555","","SPF"
"M0914_2554","","SPF"
"M0920_2555","","SPF"
"M0920_2556","","SPF"
"M0921_2553","","SPF"
"M0922_2556","","FED,RMF"
"M0927_2554","","SPF"
"M0927_2555","","SPF"
"M0931_2556","","SPF"
"M0938_2555","","SPF"
"M0939_2550","","FIF"
"M0944_2554","","SPF"
"M0948_2554","","SPF"
"M0955_2553","","SPF"
"M0955_2555","","SPF"
"M0970_2555","","SPF"
"M0979_2554","","SPF"
"M0986_2555","","SPF"
"M0989_2556","","FIF,SPF"
"M0992_2553","","SPF"
"M1004_2555","","SPF"
"M1078_2557","","FED"
"M1090_2557","","SPF"
"M1094_2557","","FED,RMF,SE"
"M1106_2557","","SPF"
"M1131_2557","","SPF"
"M1162_2557","","SPF"
"M1167_2557","","SPF"
"M1176_2557","","SPF"
"M1196_2557","","SPF"
"M1208_2557","","SPF"
"M1257_2557","","FED"
