"proj_id","risk_spectrum","spec_code"
"M0549_2555","","FIF,SPF"
"M0562_2551","","FIF,SPF"
"M0565_2552","","FIF"
"M0578_2552","","FIF"
"M0579_2553","","FIF"
"M0580_2553","","FIF"
"M0581_2552","","FIF"
"M0583_2555","","FIF,SPF"
"M0602_2553","","FIF"
"M0620_2553","","FIF"
"M0624_2552","","FIF"
"M0625_2552","","FIF"
"M0625_2553","","FIF"
"M0630_2553","","FIF"
"M0633_2553","","FIF"
"M0635_2553","","FIF"
"M0655_2552","","FIF"
"M0656_2552","","FIF"
"M0661_2551","","IND"
"M0664_2553","","FIF"
"M0666_2551","","SPF"
"M0670_2553","","FIF"
"M0676_2550","","FIF,SPF"
"M0680_2553","","SPF"
"M0691_2551","","SPF"
"M0695_2553","","SPF"
"M0696_2553","","FIF"
"M0700_2552","","FIF"
"M0704_2552","","FIF"
"M0705_2552","","FIF"
"M0706_2552","","FIF"
"M0707_2552","","FIF"
"M0713_2553","","FIF"
"M0714_2553","","FIF"
"M0720_2555","","FIF,SPF"
"M0726_2553","","FIF"
"M0729_2553","","FIF,SPF"
"M0750_2553","","FIF"
"M0752_2553","","FIF"
"M0768_2553","","FIF"
"M0769_2553","","FIF,SPF"
"M0772_2553","","SPF"
"M0773_2553","","IND,SPF"
"M0794_2553","","FIF"
"M0796_2553","","SPF"
"M0807_2553","","FIF"
"M0808_2553","","SPF"
"M0822_2553","","FIF"
"M0823_2553","","SPF"
"M0839_2553","","FIF"
"M0840_2553","","SPF"
"M0853_2553","","FIF"
"M0865_2553","","FIF,SPF"
"M0878_2553","","FIF"
"M0881_2553","","FIF,SPF"
"M0889_2553","","FIF,SPF"
"M0894_2550","","FIF,SPF"
"M0899_2550","","FIF,SPF"
"M0904_2550","","FIF,SPF"
"M0914_2550","","FIF,SPF"
"M0919_2553","","FIF,SPF"
"M0923_2556","","SPF"
"M0974_2556","","SPF"
"M0978_2556","","FIF"
"M1098_2557","","FIF"
"M1135_2557","","FIF"
"M1156_2557","","FIF"
"M1243_2557","","FIF"
