"proj_id","risk_spectrum","spec_code"
"M0443_2551","","FIF,SPF"
"M0443_2555","","CPF"
"M0444_2555","","FIF,SPF"
"M0444_2560","RS4",""
"M0444_2561","",""
"M0445_2560","RS4",""
"M0445_2561","RS4",""
"M0446_2560","RS4",""
"M0446_2561","RS4",""
"M0446_2563","",""
"M0447_2551","","FED"
"M0448_2566","","FED"
"M0449_2554","","FIF,SNF,SPF"
"M0450_2552","","SPF"
"M0450_2560","RS4",""
"M0451_2553","","FIF"
"M0451_2561","RS4",""
"M0451_2562","",""
"M0452_2561","RS4",""
"M0453_2557","","CPF,SPF"
"M0453_2562","",""
"M0454_2550","","FIF,SPF"
"M0454_2557","","SPF"
"M0455_2557","","FIF,SPF"
"M0455_2561","","FED"
"M0455_2564","",""
"M0456_2556","","SPF"
"M0456_2557","","FIF,SPF"
"M0456_2559","","SPF"
"M0456_2563","",""
"M0456_2564","",""
"M0457_2551","","FIF,SPF"
"M0457_2556","","CPF"
"M0457_2559","","SPF"
"M0458_2551","","FIF,SPF"
"M0458_2554","","SPF"
"M0458_2556","","SPF"
"M0458_2560","RS4",""
"M0458_2563","",""
"M0459_2556","","SPF"
"M0459_2560","RS4",""
"M0459_2561","RS4",""
"M0460_2556","","FIF,SPF"
"M0460_2561","RS4",""
"M0460_2564","",""
"M0461_2555","","CPF"
"M0461_2564","",""
"M0462_2555","","SPF"
"M0462_2556","","FIF"
"M0463_2555","","FIF,SPF"
"M0463_2559","","LTF"
"M0465_2550","","FIF,SPF"
"M0467_2555","","FIF,SPF"
"M0467_2559","","FED"
"M0468_2557","","SPF"
"M0468_2563","","FED,RMF"
"M0469_2557","","SPF"
"M0470_2557","","FIF,SPF"
"M0470_2558","","FIF,SPF"
"M0470_2563","","FED,RMF"
"M0472_2560","RS4",""
"M0474_2560","","FED"
"M0474_2564","",""
"M0475_2556","","CPF"
"M0475_2559","","SPF"
"M0475_2564","",""
"M0476_2556","","SPF"
"M0476_2563","",""
"M0477_2553","","FIF,SPF"
"M0477_2556","","SPF"
"M0477_2559","","SPF"
"M0477_2561","RS4",""
"M0478_2556","","SPF"
"M0478_2558","","FIF,SPF"
"M0478_2561","RS4",""
"M0480_2564","",""
"M0481_2554","","SPF"
"M0481_2564","",""
"M0482_2554","","ETF,GF"
"M0482_2560","RS4",""
"M0482_2564","",""
"M0483_2551","","FIF,SPF"
"M0483_2552","","FIF"
"M0483_2560","RS4",""
"M0483_2564","",""
"M0484_2550","","FIF,SPF"
"M0484_2552","","FIF"
"M0484_2561","RS4",""
"M0485_2550","","FIF,SPF"
"M0485_2552","","FIF"
"M0485_2561","RS4",""
"M0485_2562","",""
"M0486_2551","","FIF"
"M0486_2562","",""
"M0488_2555","","CPF"
"M0488_2557","","SPF"
"M0488_2558","","FIF,SPF"
"M0489_2550","","FIF,SPF"
"M0489_2554","","FIF,SPF"
"M0489_2557","","FIF,SPF"
"M0490_2555","","SPF"
"M0490_2556","","CPF"
"M0490_2564","",""
"M0491_2554","","SPF"
"M0491_2556","","SPF"
"M0491_2564","",""
"M0492_2553","","FIF"
"M0492_2555","","FIF,SPF"
"M0492_2556","","SPF"
"M0492_2559","","SPF"
"M0492_2564","",""
"M0493_2556","","FIF,SPF"
"M0493_2559","","SPF"
"M0493_2564","",""
"M0494_2563","",""
"M0495_2561","RS4",""
"M0495_2562","",""
"M0496_2553","","FIF"
"M0496_2561","RS4",""
"M0496_2562","",""
"M0497_2560","RS4",""
"M0497_2561","RS4",""
"M0498_2560","RS4",""
"M0498_2563","",""
"M0503_2558","","FIF,SPF"
"M0504_2552","","FIF"
"M0504_2561","RS4",""
"M0505_2552","","FIF"
"M0505_2558","","FED"
"M0505_2561","RS4",""
"M0506_2552","","FIF"
"M0506_2559","","SPF"
"M0507_2557","","SPF"
"M0508_2557","","SPF"
"M0508_2558","","FIF,SPF"
"M0509_2557","","FIF,SPF"
"M0510_2557","","FIF,SPF"
"M0510_2562","",""
"M0510_2563","",""
"M0511_2554","","SPF"
"M0511_2559","","LTF"
"M0511_2562","",""
"M0511_2565","","FED,SSF"
"M0512_2563","","FED,RMF"
"M0513_2550","","FIF,SPF"
"M0513_2554","","FIF,SPF"
"M0513_2555","","CPF"
"M0513_2560","RS4",""
"M0513_2561","RS4",""
"M0514_2560","RS4",""
"M0514_2561","RS4",""
"M0514_2563","",""
"M0515_2563","",""
"M0516_2563","",""
"M0517_2555","","SPF"
"M0517_2563","",""
"M0518_2555","","FIF,SPF"
"M0518_2556","","CPF"
"M0519_2555","","FIF,SPF"
"M0519_2556","","SPF"
"M0519_2558","","FIF,SPF"
"M0519_2559","","SPF"
"M0519_2561","","GG"
"M0520_2556","","SPF"
"M0520_2559","","SPF"
"M0520_2561","RS4",""
"M0521_2556","","SPF"
"M0521_2561","RS4",""
"M0521_2562","","FED"
"M0522_2561","RS4",""
"M0523_2552","","FIF"
"M0523_2563","",""
"M0524_2552","","FIF,SPF"
"M0524_2560","RS4",""
"M0525_2557","","FIF,SPF"
"M0526_2551","","FIF,SPF"
"M0527_2551","","FIF,SPF"
"M0527_2560","","RMF"
"M0527_2564","","FED"
"M0528_2551","","FIF,SPF"
"M0529_2563","","FF,RMF"
"M0530_2556","","FIF,SPF"
"M0530_2562","",""
"M0531_2556","","CPF"
"M0531_2564","",""
"M0532_2563","",""
"M0532_2564","",""
"M0533_2556","","SPF"
"M0533_2559","","SPF"
"M0534_2556","","SPF"
"M0534_2559","","SPF"
"M0535_2555","","CPF"
"M0535_2556","","SPF"
"M0535_2561","RS4",""
"M0536_2555","","FIF,SPF"
"M0536_2557","","SPF"
"M0536_2560","RS4",""
"M0536_2561","RS4",""
"M0537_2555","","SPF"
"M0537_2557","","SPF"
"M0537_2560","RS4",""
"M0537_2564","",""
"M0538_2555","","FIF,SPF"
"M0538_2557","","FIF,SPF"
"M0539_2552","","FIF"
"M0539_2557","","FIF,SPF"
"M0540_2552","","FIF"
"M0542_2558","","FIF,SPF"
"M0542_2563","",""
"M0544_2556","","CPF"
"M0545_2563","","CIV,FF,RMF"
"M0546_2560","RS4",""
"M0547_2560","RS4",""
"M0550_2562","",""
"M0551_2553","","FIF"
"M0551_2555","","CPF"
"M0551_2562","",""
"M0552_2555","","SPF"
"M0552_2557","","SPF"
"M0552_2560","RS4",""
"M0552_2565","","FED,RMF"
"M0553_2553","","FIF"
"M0553_2555","","FIF,SPF"
"M0553_2557","","FIF,SPF"
"M0553_2560","RS4",""
"M0554_2557","","SPF"
"M0555_2555","","FIF,SPF"
"M0556_2559","","SPF"
"M0557_2559","","SPF"
"M0558_2553","","FIF"
"M0559_2562","",""
"M0559_2563","",""
"M0560_2562","",""
"M0561_2554","","SPF"
"M0562_2554","","FIF,SPF"
"M0562_2556","","CPF"
"M0563_2556","","SPF"
"M0564_2556","","SPF"
"M0565_2556","","SPF"
"M0565_2560","RS4",""
"M0566_2556","","SPF"
"M0566_2558","","FIF,SPF"
"M0566_2560","RS4",""
"M0567_2556","","SPF"
"M0567_2563","",""
"M0568_2553","","FIF"
"M0569_2556","","SPF"
"M0570_2556","","SPF"
"M0571_2552","",""
"M0571_2553","","FIF"
"M0571_2556","","SPF"
"M0571_2562","",""
"M0572_2556","","SPF"
"M0572_2559","","SPF"
"M0572_2562","",""
"M0573_2556","","SPF"
"M0573_2557","","SPF"
"M0573_2566","","FF,RMF"
"M0574_2552","",""
"M0574_2553","","SPF"
"M0574_2557","","SPF"
"M0575_2552","",""
"M0575_2554","","FIF,SPF"
"M0575_2557","","FIF,SPF"
"M0575_2559","","SPF"
"M0576_2557","","FIF,SPF"
"M0576_2560","RS4",""
"M0577_2553","","FIF"
"M0577_2554","","SPF"
"M0577_2555","","SPF"
"M0577_2560","RS4",""
"M0578_2553","","FIF"
"M0578_2555","","FIF,SPF"
"M0579_2552","","FED,SSF"
"M0579_2555","","FIF,SPF"
"M0579_2556","","CPF"
"M0580_2556","","FIF,SPF"
"M0580_2566","","FED,RMF"
"M0581_2557","","SPF"
"M0581_2562","",""
"M0582_2552","","FIF"
"M0582_2563","",""
"M0583_2552","","FIF"
"M0583_2553","","FIF"
"M0583_2562","",""
"M0584_2552","","FIF"
"M0584_2562","",""
"M0585_2552","","FIF"
"M0586_2559","","SPF"
"M0587_2552","","FIF,SPF"
"M0587_2558","","FIF,SPF"
"M0587_2559","","SPF"
"M0588_2560","","FED"
"M0589_2552","","FIF,SPF"
"M0589_2556","","CPF"
"M0590_2552","","FIF,SPF"
"M0592_2552","","FIF,SPF"
"M0592_2560","RS4",""
"M0593_2562","",""
"M0594_2562","",""
"M0595_2555","","CPF"
"M0595_2557","","FIF,SPF"
"M0596_2555","","SPF"
"M0596_2558","","FED"
"M0596_2562","","RMF"
"M0596_2566","","FF,RMF"
"M0597_2555","","SPF"
"M0597_2563","",""
"M0598_2552","","FIF,SPF"
"M0599_2555","","FIF,SPF"
"M0599_2566","","FED,RMF,SE"
"M0600_2557","","SPF"
"M0600_2559","","SPF"
"M0600_2563","","FED"
"M0601_2557","","SPF"
"M0601_2558","","FIF,SPF"
"M0601_2559","","SPF"
"M0602_2550","","FIF,SPF"
"M0602_2557","","FIF,SPF"
"M0602_2560","RS81",""
"M0605_2550","","FIF,SPF"
"M0605_2551","","FIF,SPF"
"M0606_2560","RS4",""
"M0607_2556","","SPF"
"M0607_2560","RS4",""
"M0607_2562","",""
"M0608_2555","","CPF"
"M0608_2556","","CPF"
"M0608_2557","","FED,RMF"
"M0608_2563","",""
"M0609_2562","",""
"M0610_2563","",""
"M0611_2555","","SPF"
"M0611_2558","","FIF,SPF"
"M0611_2562","",""
"M0612_2555","","SPF"
"M0613_2560","RS4",""
"M0614_2555","","FIF,SPF"
"M0614_2559","","SPF"
"M0615_2559","","SPF"
"M0616_2553","","SPF"
"M0616_2556","","SPF"
"M0616_2562","",""
"M0617_2556","","SPF"
"M0617_2562","",""
"M0618_2556","","SPF"
"M0618_2563","",""
"M0619_2556","","SPF"
"M0619_2560","RS4",""
"M0620_2559","","SPF"
"M0621_2554","","FIF,SPF"
"M0621_2557","","FIF,SPF"
"M0621_2559","","SPF"
"M0622_2557","","FIF,SPF"
"M0622_2558","","FIF,SPF"
"M0622_2560","RS4",""
"M0623_2557","","SPF"
"M0624_2556","","FIF,SPF"
"M0625_2556","","FIF,SPF"
"M0626_2556","","FIF,SPF"
"M0627_2556","","FIF,SPF"
"M0627_2557","","CPF,SPF"
"M0627_2562","","FED"
"M0628_2562","",""
"M0629_2554","","SPF"
"M0629_2562","",""
"M0631_2562","","FED"
"M0633_2556","","CPF"
"M0634_2558","","FIF,SPF"
"M0635_2560","RS4",""
"M0635_2562","",""
"M0636_2562","",""
"M0638_2559","","SPF"
"M0639_2558","","FED,SE"
"M0639_2559","","SPF"
"M0640_2552","","FIF"
"M0641_2552","","FIF"
"M0641_2556","","FIF,SPF"
"M0641_2560","RS4",""
"M0642_2553","","FIF"
"M0643_2558","","FIF,SPF"
"M0643_2560","RS4",""
"M0644_2560","RS4",""
"M0645_2557","","SPF"
"M0646_2552","","FIF"
"M0646_2557","","FIF,SPF"
"M0646_2560","RS4",""
"M0647_2553","","SPF"
"M0647_2557","","FIF,SPF"
"M0647_2559","","SPF"
"M0647_2562","",""
"M0648_2559","","SPF"
"M0648_2562","",""
"M0651_2558","","FIF,SPF"
"M0652_2555","","CPF"
"M0653_2555","","SPF"
"M0653_2556","","CPF"
"M0653_2560","RS4",""
"M0654_2554","","SPF"
"M0654_2555","","SPF"
"M0655_2554","","FIF,SPF"
"M0655_2555","","FIF,SPF"
"M0657_2553","","FIF,SPF"
"M0657_2560","RS4",""
"M0659_2553","","FED"
"M0659_2562","",""
"M0660_2556","","SPF"
"M0660_2559","","SPF"
"M0660_2562","",""
"M0661_2553","","SPF"
"M0661_2557","","SPF"
"M0661_2559","","SPF"
"M0662_2555","","CPF"
"M0662_2557","","FIF,SPF"
"M0663_2555","","SPF"
"M0664_2557","",""
"M0665_2553","","FIF,SPF"
"M0665_2555","","SPF"
"M0666_2552","","SPF"
"M0666_2558","","FIF,SPF"
"M0667_2552","","FIF"
"M0668_2552","","FIF"
"M0668_2558","","FED,IND"
"M0671_2552","","SPF"
"M0671_2559","","SPF"
"M0671_2562","",""
"M0672_2552","","FIF"
"M0672_2559","","SPF"
"M0672_2560","RS4",""
"M0673_2554","","CPF,FIF"
"M0673_2558","","FIF,SPF"
"M0673_2560","RS4",""
"M0674_2554","","SPF"
"M0674_2560","RS4",""
"M0675_2560","RS4",""
"M0676_2554","","CPF"
"M0676_2555","","CPF"
"M0676_2556","","CPF"
"M0678_2555","","SPF"
"M0679_2555","","SPF"
"M0679_2556","","SPF"
"M0679_2557","","FED,RMF"
"M0679_2559","","SPF"
"M0680_2555","","SPF"
"M0680_2556","","FIF,SPF"
"M0680_2559","","SPF"
"M0681_2557","","SPF"
"M0682_2553","","FIF,SPF"
"M0682_2557","","SPF"
"M0683_2557","","FIF,SPF"
"M0684_2556","","FIF,SPF"
"M0684_2562","",""
"M0685_2556","","FIF,SPF"
"M0685_2562","",""
"M0686_2558","","FIF,SPF"
"M0688_2562","","FED"
"M0689_2553","","SPF"
"M0689_2554","","SPF"
"M0691_2558","","FIF,SPF"
"M0692_2554","","FIF,SPF"
"M0693_2551","","SPF"
"M0693_2562","",""
"M0694_2562","",""
"M0695_2551","","SPF"
"M0695_2554","","CPF"
"M0695_2556","","FIF,SPF"
"M0695_2558","","FIF,SPF"
"M0695_2559","","SPF"
"M0696_2552","","FIF,SPF"
"M0696_2559","","SPF"
"M0697_2556","","CPF"
"M0699_2553","","FIF"
"M0699_2555","","CPF"
"M0699_2556","","FIF,SPF"
"M0700_2555","","SPF"
"M0701_2554","","FIF,SNF,SPF"
"M0701_2555","","FIF,SPF"
"M0702_2552","","FIF"
"M0703_2552","","FIF"
"M0703_2559","","SPF"
"M0704_2557","","FIF,SPF"
"M0704_2559","","SPF"
"M0705_2548","","MM"
"M0705_2557","","FIF,SPF"
"M0706_2562","",""
"M0707_2554","","FIF,SPF"
"M0707_2557","","SPF"
"M0707_2562","",""
"M0709_2556","","FIF"
"M0710_2553","","FIF,SPF"
"M0710_2555","","SPF"
"M0710_2558","","FIF,SPF"
"M0711_2553","","SPF"
"M0711_2556","","CPF"
"M0712_2556","","FIF,SPF"
"M0713_2554","","CPF"
"M0714_2552","","FED,RMF"
"M0720_2554","","FIF,SPF"
"M0722_2551","","FIF,SPF"
"M0722_2558","","FIF,SPF"
"M0723_2555","","SPF"
"M0725_2555","","SPF"
"M0726_2555","","FIF,SPF"
"M0727_2555","","CPF"
"M0727_2562","",""
"M0728_2557","","FIF,SPF"
"M0728_2562","",""
"M0729_2556","","FIF,SPF"
"M0729_2557","","SPF"
"M0730_2556","","CPF"
"M0731_2556","","FIF,SPF"
"M0731_2557","","FIF,SPF"
"M0732_2557","","FIF,SPF"
"M0732_2558","","FIF,SPF"
"M0733_2551","","FIF,SPF"
"M0733_2562","",""
"M0736_2554","","CPF"
"M0736_2557","","FIF"
"M0738_2556","","IND,RMF"
"M0741_2550","","SPF"
"M0744_2556","","CPF"
"M0745_2556","","FIF,SPF"
"M0746_2556","","SPF"
"M0747_2556","","FIF,SPF"
"M0748_2554","","CPF"
"M0748_2556","","FIF,SPF"
"M0748_2558","","FIF,SPF"
"M0749_2553","","SPF"
"M0753_2555","","CPF"
"M0754_2557","","FIF,SPF"
"M0754_2558","","FIF,SPF"
"M0755_2555","","FIF,SPF"
"M0755_2557","","FIF,SPF"
"M0756_2555","","SPF"
"M0756_2557","","CPF,SPF"
"M0757_2555","","FIF,SPF"
"M0757_2556","","FIF,SPF"
"M0757_2557","","FIF,SPF"
"M0758_2553","","FIF"
"M0758_2556","","FIF,SPF"
"M0758_2557","","FIF,SPF"
"M0759_2556","","FIF,SPF"
"M0759_2557","","SPF"
"M0760_2554","","CPF,FIF"
"M0760_2556","","FIF,SPF"
"M0760_2558","","FIF,SPF"
"M0762_2554","","CPF"
"M0764_2553","","SPF"
"M0767_2558","","FIF,SPF"
"M0767_2565","","FED,SE"
"M0768_2556","","CPF"
"M0769_2556","","SPF"
"M0770_2554","","FIF,SPF"
"M0770_2556","","FIF,SPF"
"M0771_2556","","FIF,SPF"
"M0774_2555","","FIF,SPF"
"M0774_2558","","FIF,SPF"
"M0775_2555","","FIF,SPF"
"M0776_2557","","FIF,SPF"
"M0777_2557","","SPF"
"M0778_2555","","CPF"
"M0778_2557","","FIF,SPF"
"M0779_2554","","CPF,FIF"
"M0779_2555","","FIF,SPF"
"M0780_2556","","SPF"
"M0781_2554","","CPF"
"M0788_2553","","SPF"
"M0791_2554","","FIF,SPF"
"M0792_2556","","CPF"
"M0793_2556","","SPF"
"M0794_2556","","FIF,SPF"
"M0796_2554","","CPF"
"M0797_2554","","CPF"
"M0798_2555","","CPF"
"M0798_2557","","FED"
"M0799_2555","","FIF,SPF"
"M0799_2556","","CPF"
"M0799_2566","","IND,TESG"
"M0800_2555","","FIF,SPF"
"M0800_2556","","SPF"
"M0801_2556","","FIF,SPF"
"M0802_2553","","SPF"
"M0802_2556","","FIF,SPF"
"M0811_2557","","SPF"
"M0812_2554","","SPF"
"M0812_2557","","FIF,SPF"
"M0813_2554","","CPF,FIF"
"M0816_2556","","CPF"
"M0817_2556","","SPF"
"M0818_2556","","FIF,SPF"
"M0819_2553","","SPF"
"M0819_2556","","FIF,SPF"
"M0820_2555","","SPF"
"M0821_2555","","FIF,SPF"
"M0822_2555","","CPF"
"M0823_2554","","SPF"
"M0825_2555","","FIF,GF"
"M0826_2554","","CPF"
"M0830_2553","","SPF"
"M0832_2557","","SPF"
"M0833_2555","","CPF"
"M0833_2557","","FIF,SPF"
"M0834_2555","","SPF"
"M0835_2555","","FIF,SPF"
"M0836_2557","","FIF,SPF"
"M0837_2553","","SPF"
"M0837_2557","","FIF,SPF"
"M0839_2554","","SPF"
"M0841_2553","","SPF"
"M0842_2554","","CPF"
"M0844_2556","","CPF"
"M0845_2556","","SPF"
"M0846_2556","","FIF,SPF"
"M0847_2556","","FIF,SPF"
"M0848_2556","","FIF,SPF"
"M0850_2555","","CPF"
"M0851_2554","","CPF"
"M0851_2555","","SPF"
"M0854_2557","","SPF"
"M0855_2557","","FIF,SPF"
"M0856_2557","","FIF,SPF"
"M0859_2553","","FIF"
"M0860_2554","","FIF,SPF"
"M0861_2553","","FED,RMF"
"M0861_2554","","CPF"
"M0861_2556","","CPF"
"M0862_2556","","SPF"
"M0863_2556","","FIF,SPF"
"M0864_2556","","FIF,SPF"
"M0865_2556","","FIF,SPF"
"M0867_2548","","LTF"
"M0869_2555","","FIF,SPF"
"M0871_2554","","CPF"
"M0872_2555","","FIF,SPF"
"M0873_2554","","SPF"
"M0875_2555","","FIF,SPF"
"M0876_2553","","FIF"
"M0876_2555","","CPF"
"M0877_2553","","SPF"
"M0877_2555","","SPF"
"M0877_2556","","CPF"
"M0878_2556","","SPF"
"M0879_2556","","FIF,SPF"
"M0882_2556","","FIF,SPF"
"M0883_2554","","CPF"
"M0884_2547","",""
"M0886_2554","","SPF"
"M0891_2553","","SPF"
"M0895_2548","RS4",""
"M0898_2554","","GF,SPF"
"M0900_2554","","CPF"
"M0901_2555","","CPF"
"M0902_2555","","SPF"
"M0903_2555","","FIF,SPF"
"M0904_2554","","FIF,SPF"
"M0904_2555","","FIF,SPF"
"M0904_2556","","FIF,SPF"
"M0905_2556","","SPF"
"M0912_2555","","CPF"
"M0913_2555","","SPF"
"M0914_2555","","FIF,SPF"
"M0918_2553","","SPF"
"M0920_2554","","CPF"
"M0922_2554","","FIF,SPF"
"M0929_2554","","SPF"
"M0929_2555","","SPF"
"M0930_2554","","CPF"
"M0930_2555","","FIF,SPF"
"M0931_2555","","CPF"
"M0934_2553","","SPF"
"M0934_2556","","CPF"
"M0935_2556","","SPF"
"M0936_2547","RS4",""
"M0936_2556","","FIF,SPF"
"M0937_2556","","FIF,SPF"
"M0939_2555","","FIF,SPF"
"M0940_2555","","FIF,SPF"
"M0941_2555","","FIF,SPF"
"M0949_2554","","SPF"
"M0950_2554","","SPF"
"M0951_2554","","CPF"
"M0956_2554","","FIF,SPF"
"M0958_2553","","SPF"
"M0959_2555","","CPF"
"M0960_2555","","SPF"
"M0961_2555","","SPF"
"M0964_2556","","CPF"
"M0965_2556","","SPF"
"M0966_2556","","FIF,SPF"
"M0969_2554","","FIF,SPF"
"M0971_2555","","FIF,SPF"
"M0972_2554","","CPF"
"M0972_2555","","FIF,SPF"
"M0973_2555","","FIF,SPF"
"M0974_2555","","CPF"
"M0975_2553","","SPF"
"M0981_2556","","SPF"
"M0982_2554","","CPF"
"M0986_2556","","FIF,SNF,SPF"
"M0987_2556","","FIF,SPF"
"M0988_2554","","SPF"
"M0988_2556","","SPF"
"M0990_2555","","CPF"
"M0991_2555","","FIF,SPF"
"M0992_2555","","SPF"
"M0993_2555","","SPF"
"M0996_2553","","SPF"
"M0999_2555","","CPF"
"M1000_2555","","SPF"
"M1001_2555","","SPF"
"M1006_2555","","CPF"
"M1007_2555","","SPF"
"M1008_2555","","FIF,SPF"
"M1041_2553","","SPF"
"M1072_2557","","SPF"
"M1073_2557","","FIF,SPF"
"M1092_2557","","FIF,SPF"
"M1093_2557","","SPF"
"M1109_2557","","FIF,SPF"
"M1110_2557","","FIF,SPF"
"M1111_2557","","SPF"
"M1132_2557","","SPF"
"M1133_2557","","FIF,SPF"
"M1134_2557","","SPF"
"M1144_2557","","SPF"
"M1145_2557","","SPF"
"M1146_2557","","FIF,SPF"
"M1163_2557","","SPF"
"M1164_2557","","SPF"
"M1165_2557","","SPF"
"M1168_2557","","FED"
"M1185_2557","","SPF"
"M1186_2557","","SPF"
"M1188_2557","","SPF"
"M1197_2557","","SPF"
"M1198_2557","","SPF"
"M1209_2557","","SPF"
"M1211_2557","","SPF"
"M1212_2557","","SPF"
"M1224_2557","","SPF"
"M1225_2557","","SPF"
"M1226_2557","","SPF"
"M1227_2557","","FIF,SPF"
"M1240_2557","","SPF"
"M1248_2557","","FIF,SPF"
"M1261_2557","","FED,IND"
"M1262_2557","","SPF"
"M1263_2557","","SPF"
