"proj_id","risk_spectrum","spec_code"
"M0835_2557","","FIF,SPF"
"M0837_2554","","SPF"
"M0837_2555","","SPF"
"M0838_2550","","FIF,SPF"
"M0841_2550","","FIF,SPF"
"M0841_2555","","FIF,SPF"
"M0844_2550","","FIF,SPF"
"M0846_2566","","TESG"
"M0847_2550","","FIF,SPF"
"M0847_2553","","FIF,SPF"
"M0851_2550","","FIF,SPF"
"M0851_2556","","SPF"
"M0854_2550","","FIF,SPF"
"M0854_2566","","TESG"
"M0856_2550","","FIF,SPF"
"M0857_2557","","FIF,SPF"
"M0860_2555","","SPF"
"M0860_2557","","SPF"
"M0866_2553","","SPF"
"M0868_2548","","CPF,FIF"
"M0869_2556","","SPF"
"M0869_2557","","FED,RMF"
"M0870_2554","","SPF"
"M0880_2556","","SPF"
"M0884_2548","","MM"
"M0884_2555","","SPF"
"M0886_2555","","FED,RMF"
"M0892_2553","","FIF,SPF"
"M0894_2553","","FIF,SPF"
"M0894_2554","","SPF"
"M0895_2556","","SPF"
"M0899_2553","RS8","ETF,FED"
"M0905_2555","","SPF"
"M0910_2556","","SPF"
"M0914_2556","","SPF"
"M0916_2556","","SPF"
"M0926_2554","","SPF"
"M0928_2556","",""
"M0929_2556","","SPF"
"M0934_2555","","SPF"
"M0945_2553","","SPF"
"M0946_2553","","SPF"
"M0954_2555","","SPF"
"M0955_2554","","SPF"
"M0961_2553","","SPF"
"M0962_2555","","FED"
"M0971_2554","","SPF"
"M0974_2554","","SPF"
"M0975_2555","","SPF"
"M0980_2556","","FED"
"M0982_2556","","SPF"
"M1003_2555","","SPF"
"M1077_2557","","SPF"
"M1113_2557","","FIF,SPF"
"M1118_2557","","FIF,SPF"
"M1147_2557","","FIF,SPF"
"M1150_2557","","RMF"
"M1154_2557","","FIF,SPF"
"M1170_2557","","FIF,SPF"
"M1178_2557","","SPF"
"M1184_2557","","FIF,SPF"
"M1187_2557","","SPF"
"M1201_2557","","SPF"
"M1204_2557","","SPF"
"M1216_2557","","FIF,SPF"
"M1231_2557","","SPF"
"M1250_2557","","FED,SSF"
"M1256_2557","","SPF"
