"proj_id","risk_spectrum","spec_code"
"M0297_2551","","FIF,SPF"
"M0298_2551","","FIF,SPF"
"M0299_2551","","FIF,SPF"
"M0304_2561","","FED"
"M0305_2558","","FED"
"M0306_2557","","SPF"
"M0309_2558","","FED,SSF"
"M0310_2555","","SPF"
"M0311_2563","","FED"
"M0313_2557","","FED"
"M0318_2553","","FIF,SPF"
"M0321_2551","","FIF,SPF"
"M0321_2558","","SPF"
"M0344_2566","","FED,SSF"
"M0346_2549","",""
"M0351_2548","",""
"M0356_2552","","FIF"
"M0362_2549","","FED,SSF"
"M0372_2551","","SPF"
"M0377_2557","","SPF"
"M0381_2552","","SPF"
"M0394_2554","","SPF"
"M0402_2549","","CPF"
"M0405_2550","","FIF,SPF"
"M0405_2557","","FED"
"M0406_2564","","SSF"
"M0408_2553","","FIF,SPF"
"M0411_2555","","SPF"
"M0412_2548","","LTF"
"M0414_2548","","LTF"
"M0415_2548","","RMF"
"M0416_2550","","FIF,SPF"
"M0420_2548","","RMF"
"M0420_2549","","SPF"
"M0423_2560","","SSF"
"M0429_2555","","SPF"
"M0430_2563","","FED,SE"
"M0431_2566","","CRF"
"M0432_2557","","SPF"
"M0435_2551","","SPF"
"M0440_2551","","FIF,SPF"
"M0442_2556","","SPF"
"M0460_2555","","SPF"
"M0467_2562","",""
"M0471_2554","","SPF"
"M0471_2555","","SPF"
"M0488_2556","","FIF"
"M0489_2552","","SPF"
"M0491_2553","","FIF,SPF"
"M0498_2551","","FIF,SPF"
"M0498_2558","","FED"
"M0499_2551","","CPF"
"M0501_2555","","SPF"
"M0505_2557","","SPF"
"M0517_2566","","FED,RMF"
"M0518_2557","","FED"
"M0519_2557","","FED"
"M0520_2551","","FED,FF"
"M0520_2555","","SPF"
"M0523_2561","","FF"
"M0528_2562","","FED"
"M0530_2551","","MM"
"M0531_2557","","SPF"
"M0533_2550","","FIF,SPF"
"M0542_2552","","SPF"
"M0545_2552","","SPF"
"M0556_2557","","FIF"
"M0560_2556","",""
"M0565_2553","","FIF,GF"
"M0567_2553","","FIF"
"M0569_2555","","SPF"
"M0581_2560","","FED"
"M0594_2563","","FF,SE"
"M0613_2555","","FED"
"M0614_2556","","SPF"
"M0625_2562","","FF,SSF"
"M0627_2551","","SPF"
"M0632_2557","","FED"
"M0648_2557","RS6","FED"
"M0653_2554","","FED,SSF"
"M0654_2550","","CPF"
"M0657_2548","","FED"
"M0657_2551","","FIF,SPF"
"M0668_2551","",""
"M0670_2557","","SPF"
"M0674_2551","","CPF"
"M0686_2554","","SPF"
"M0694_2559","","SSF"
"M0704_2553","","FIF,SPF"
"M0706_2555","","SPF"
"M0715_2555","",""
"M0721_2558","","SPF"
"M0722_2555","","SPF"
"M0722_2566","","FED"
"M0726_2557","","FED"
"M0759_2555","","SPF"
"M0760_2557","","FIF"
"M0761_2557","","FIF"
"M0762_2558","","FED"
"M0764_2565","","FF"
"M0768_2554","","SPF"
"M0791_2555","","SPF"
"M0791_2556","","FED,SSF"
"M0795_2547","","LTF"
"M0805_2554","","RMF"
"M0806_2556","","SPF"
"M0814_2556","","SPF"
"M0820_2553","","MM,RMF"
"M0821_2548","","CRF,RMF"
"M0829_2554","","SPF"
"M0830_2547","","FF,RMF"
"M0830_2557","","SPF"
"M0833_2553","","IND,RMF"
"M0834_2553","","MM"
"M0845_2566","","TESG"
"M0848_2554","","SPF"
"M0859_2554","","SPF"
"M0872_2554","","SPF"
"M0887_2555","","SPF"
"M0888_2555","","FF,RMF,SE"
"M0912_2553","","FIF,SE"
"M0939_2553","","FF,SE"
"M0961_2554","","SPF"
"M0969_2556","","FIF"
"M0976_2556","","FED"
"M1100_2557","","SPF"
"M1142_2557","","FED,RMF"
"M1172_2557","","SPF"
"M1218_2557","",""
